"portfolio_name","code","name","in_date","in_weight","today_date","today_weight","period_ret","Date","close"
"智慧圖形辨識投資策略","6291","沛亨",20150127,0.001,20150305,0.0011033965,0.0012275679,20150305,21.2969
"智慧圖形辨識投資策略","1326","NA",20150127,0.001,20150305,0.0009757373,-7.1423e-05,20150305,54.9644
"智慧圖形辨識投資策略","8084","巨虹",20150127,0.001,20150305,0.0010062487,0.0002390438,20150305,25.7
"智慧圖形辨識投資策略","5520","力泰",20150127,0.001,20150305,0.0009721859,-0.00010756,20150305,23.6457
"智慧圖形辨識投資策略","3701","NA",20150127,0.001,20150305,0.0009838513,1.11402e-05,20150305,18.8715
"智慧圖形辨識投資策略","2330","NA",20150127,0.001,20150305,0.0010028135,0.0002040893,20150305,124.5554
"智慧圖形辨識投資策略","1603","NA",20150305,0.001,20150402,0.0010004339,0.0001254977,20150305,13.06
"智慧圖形辨識投資策略","2596","綠意",20150305,0.001,20150402,0.0010126667,0.0002493072,20150305,11.187
"智慧圖形辨識投資策略","6121","新普",20150305,0.001,20150402,0.0009574452,-0.000309595,20150305,196.7341
"智慧圖形辨識投資策略","2516","NA",20150305,0.001,20150402,0.0009472456,-0.000412826,20150305,7.6279
"智慧圖形辨識投資策略","2033","NA",20150305,0.001,20150402,0.0010155277,0.0002782637,20150305,9.031
"智慧圖形辨識投資策略","9929","NA",20150305,0.001,20150402,0.0009938435,5.87959e-05,20150305,13.2322
"智慧圖形辨識投資策略","6284","佳邦",20150305,0.001,20150402,0.0009958963,7.95721e-05,20150305,33.8435
"智慧圖形辨識投資策略","2208","NA",20150305,0.001,20150402,0.0009791604,-8.9813e-05,20150305,36.2417
"智慧圖形辨識投資策略","6292","迅德",20150305,0.001,20150402,0.0010979848,0.0011128205,20150305,21.06
"智慧圖形辨識投資策略","9950","萬國通",20150305,0.001,20150402,0.0009997953,0.0001190341,20150305,20.3891
"智慧圖形辨識投資策略","1603","NA",20150305,0.001,20150402,0.0010004339,0.0001254977,20150306,13.06
"智慧圖形辨識投資策略","2596","綠意",20150305,0.001,20150402,0.0010126667,0.0002493072,20150306,11.249
"智慧圖形辨識投資策略","6121","新普",20150305,0.001,20150402,0.0009574452,-0.000309595,20150306,197.3432
"智慧圖形辨識投資策略","2516","NA",20150305,0.001,20150402,0.0009472456,-0.000412826,20150306,7.6454
"智慧圖形辨識投資策略","2033","NA",20150305,0.001,20150402,0.0010155277,0.0002782637,20150306,9.0403
"智慧圖形辨識投資策略","9929","NA",20150305,0.001,20150402,0.0009938435,5.87959e-05,20150306,13.6213
"智慧圖形辨識投資策略","6284","佳邦",20150305,0.001,20150402,0.0009958963,7.95721e-05,20150306,33.8435
"智慧圖形辨識投資策略","2208","NA",20150305,0.001,20150402,0.0009791604,-8.9813e-05,20150306,36.0247
"智慧圖形辨識投資策略","6292","迅德",20150305,0.001,20150402,0.0010979848,0.0011128205,20150306,21.126
"智慧圖形辨識投資策略","9950","萬國通",20150305,0.001,20150402,0.0009997953,0.0001190341,20150306,20.9959
"智慧圖形辨識投資策略","1603","NA",20150305,0.001,20150402,0.0010004339,0.0001254977,20150309,13.06
"智慧圖形辨識投資策略","2596","綠意",20150305,0.001,20150402,0.0010126667,0.0002493072,20150309,11.218
"智慧圖形辨識投資策略","6121","新普",20150305,0.001,20150402,0.0009574452,-0.000309595,20150309,196.125
"智慧圖形辨識投資策略","2516","NA",20150305,0.001,20150402,0.0009472456,-0.000412826,20150309,7.6366
"智慧圖形辨識投資策略","2033","NA",20150305,0.001,20150402,0.0010155277,0.0002782637,20150309,9.0217
"智慧圖形辨識投資策略","9929","NA",20150305,0.001,20150402,0.0009938435,5.87959e-05,20150309,13.5746
"智慧圖形辨識投資策略","6284","佳邦",20150305,0.001,20150402,0.0009958963,7.95721e-05,20150309,33.2151
"智慧圖形辨識投資策略","2208","NA",20150305,0.001,20150402,0.0009791604,-8.9813e-05,20150309,36.1332
"智慧圖形辨識投資策略","6292","迅德",20150305,0.001,20150402,0.0010979848,0.0011128205,20150309,21.225
"智慧圖形辨識投資策略","9950","萬國通",20150305,0.001,20150402,0.0009997953,0.0001190341,20150309,20.9555
"智慧圖形辨識投資策略","1603","NA",20150305,0.001,20150402,0.0010004339,0.0001254977,20150310,12.9507
