portfolio_name,code,name,in_date,in_weight,today_date,today_weight,period_ret,Date,close
關聯規則分析投資策略,4535,至興,20150113,0.002196461,20150127,0.002188818,8.93886E-05,20150126,34.8764
關聯規則分析投資策略,5349,先豐,20150113,0,20150127,0,0.000322113,20150126,35.6961
關聯規則分析投資策略,9924,福興,20150113,0.00151066,20150127,0.001664417,0.001155116,20150126,25.9968
關聯規則分析投資策略,9943,好樂迪,20150113,0.000730279,20150127,0.00071942,-0.000025935,20150126,26.8875
關聯規則分析投資策略,1720,生達,20150113,0.000121226,20150127,0.000119261,-0.000039564,20150127,30.2097
關聯規則分析投資策略,1723,中碳,20150113,0.001240458,20150127,0.00122519,0.02220446,20150127,124.7035
關聯規則分析投資策略,1730,花仙子,20150113,0.002129089,20150127,0.002031908,-0.000337516,20150127,22.3346
關聯規則分析投資策略,2433,互盛電,20150113,0.001608531,20150127,0.001586662,-0.000013033,20150127,30.6525
關聯規則分析投資策略,2615,萬海,20150113,0.000108937,20150127,0.000108097,4.65477E-05,20150127,25.9015
關聯規則分析投資策略,3390,旭軟,20150113,0.000354358,20150127,0.000356228,0.000178029,20150127,23.4422
關聯規則分析投資策略,4535,至興,20150113,0.002196461,20150127,0.002188818,8.93886E-05,20150127,34.9926
關聯規則分析投資策略,5349,先豐,20150113,0,20150127,0,0.000322113,20150127,35.5726
關聯規則分析投資策略,9924,福興,20150113,0.00151066,20150127,0.001664417,0.001155116,20150127,27.0427
關聯規則分析投資策略,9943,好樂迪,20150113,0.000730279,20150127,0.00071942,-0.000025935,20150127,26.922
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150127,124.7035
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150127,34.7999
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150127,30.6525
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150127,25.9015
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150127,14.4349
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150127,23.4422
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150127,34.9926
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150127,35.5726
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150127,32.3221
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150127,27.0427
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150128,124.3013
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150128,34.7999
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150128,30.6525
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150128,25.7029
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150128,14.3889
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150128,23.7437
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150128,34.9539
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150128,35.2021
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150128,32.3562
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150128,27.0053
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150129,123.899
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150129,34.2689
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150129,30.6177
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150129,25.7824
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150129,14.4349
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150129,23.9321
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150129,34.8764
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150129,35.4079
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150129,32.2537
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150129,26.4077
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150130,123.0945
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150130,34.8407
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150130,30.5829
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150130,26.418
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150130,14.297
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150130,24.5351
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150130,34.9539
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150130,36.2314
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150130,32.3221
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150130,26.2209
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150202,123.0945
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150202,34.1055
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150202,30.5829
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150202,26.4577
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150202,14.1131
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150202,23.9698
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150202,34.9539
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150202,35.7373
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150202,32.2537
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150202,26.0715
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150203,123.0945
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150203,34.228
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150203,30.6872
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150203,25.7426
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150203,14.1131
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150203,23.6683
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150203,35.4576
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150203,37.2195
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150203,32.2879
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150203,26.1462
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150204,123.899
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150204,34.5548
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150204,30.7568
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150204,24.9481
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150204,14.1131
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150204,23.4422
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150204,35.3801
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150204,37.0136
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150204,32.7662
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150204,25.7727
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150205,123.899
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150205,35.2083
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150205,30.6872
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150205,25.4248
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150205,14.0671
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150205,23.2914
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150205,35.3026
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150205,37.3842
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150205,32.8004
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150205,25.4739
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150206,122.6922
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150206,34.9224
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150206,30.6872
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150206,25.1865
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150206,13.7913
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150206,23.5552
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150206,35.1864
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150206,38.0429
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150206,32.6979
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150206,25.5486
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150209,121.8877
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150209,35.0449
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150209,30.6525
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150209,25.6632
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150209,13.6074
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150209,23.706
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150209,35.4189
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150209,39.8545
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150209,32.7321
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150209,25.3992
關聯規則分析投資策略,1723,中碳,20150127,0.001491254,20150210,0.001443277,-0.000322373,20150210,120.6809
關聯規則分析投資策略,2383,台光電,20150127,0,20150210,0,0.000258621,20150210,35.6984
關聯規則分析投資策略,2433,互盛電,20150127,0.002036469,20150210,0.002036606,0.044408921,20150210,30.6525
關聯規則分析投資策略,2615,萬海,20150127,0.000211919,20150210,0.000214552,0.000123552,20150210,26.2194
關聯規則分析投資策略,3276,宇環,20150127,0.000777786,20150210,0.000721238,-0.00072765,20150210,13.3776
關聯規則分析投資策略,3390,旭軟,20150127,0.00039642,20150210,0.0003978,3.41296E-05,20150210,23.5175
關聯規則分析投資策略,4535,至興,20150127,0.002495017,20150210,0.002674889,0.000720206,20150210,37.5115
關聯規則分析投資策略,5349,先豐,20150127,0,20150210,0,0.001020523,20150210,39.1957
關聯規則分析投資策略,6210,慶生,20150127,0.000804736,20150210,0.000826205,0.000266089,20150210,33.1763
關聯規則分析投資策略,9924,福興,20150127,0.001786399,20150210,0.001685433,-0.000565828,20150210,25.5112
關聯規則分析投資策略,1723,中碳,20150210,0.001801973,20150305,0.001778535,-0.000033145,20150210,120.6809
關聯規則分析投資策略,2383,台光電,20150210,0,20150305,0,0.000616246,20150210,35.6984
關聯規則分析投資策略,2433,互盛電,20150210,0.002407123,20150305,0.002443599,0.000251223,20150210,30.6525
關聯規則分析投資策略,2615,萬海,20150210,0.000473032,20150305,0.000497553,0.000621663,20150210,26.2194
關聯規則分析投資策略,3276,宇環,20150210,0.000952345,20150305,0.000978326,0.000373692,20150210,13.3776
關聯規則分析投資策略,3390,旭軟,20150210,0.000453387,20150305,0.000460431,0.000255102,20150210,23.5175
關聯規則分析投資策略,4535,至興,20150210,0.002829081,20150305,0.002747047,-0.000194614,20150210,37.5115
關聯規則分析投資策略,5349,先豐,20150210,0,20150305,0,0.000691327,20150210,39.1957
關聯規則分析投資策略,6195,詩肯,20150210,0,20150305,0,0.000270425,20150210,52.514
關聯規則分析投資策略,6210,慶生,20150210,0.001083059,20150305,0.001094507,0.000204943,20150210,33.1763
關聯規則分析投資策略,1723,中碳,20150210,0.001801973,20150305,0.001778535,-0.000033145,20150211,120.6809
關聯規則分析投資策略,2383,台光電,20150210,0,20150305,0,0.000616246,20150211,35.6984
關聯規則分析投資策略,2433,互盛電,20150210,0.002407123,20150305,0.002443599,0.000251223,20150211,30.8264
關聯規則分析投資策略,2615,萬海,20150210,0.000473032,20150305,0.000497553,0.000621663,20150211,26.2194
關聯規則分析投資策略,3276,宇環,20150210,0.000952345,20150305,0.000978326,0.000373692,20150211,13.6074
關聯規則分析投資策略,3390,旭軟,20150210,0.000453387,20150305,0.000460431,0.000255102,20150211,23.5929
關聯規則分析投資策略,4535,至興,20150210,0.002829081,20150305,0.002747047,-0.000194614,20150211,37.2014
關聯規則分析投資策略,5349,先豐,20150210,0,20150305,0,0.000691327,20150211,39.6486
關聯規則分析投資策略,6195,詩肯,20150210,0,20150305,0,0.000270425,20150211,53.0087
關聯規則分析投資策略,6210,慶生,20150210,0.001083059,20150305,0.001094507,0.000204943,20150211,33.3129
關聯規則分析投資策略,1723,中碳,20150210,0.001801973,20150305,0.001778535,-0.000033145,20150212,118.2672
關聯規則分析投資策略,2383,台光電,20150210,0,20150305,0,0.000616246,20150212,35.8618
關聯規則分析投資策略,2433,互盛電,20150210,0.002407123,20150305,0.002443599,0.000251223,20150212,30.8264
關聯規則分析投資策略,2615,萬海,20150210,0.000473032,20150305,0.000497553,0.000621663,20150212,26.6166
關聯規則分析投資策略,3276,宇環,20150210,0.000952345,20150305,0.000978326,0.000373692,20150212,13.4695
關聯規則分析投資策略,3390,旭軟,20150210,0.000453387,20150305,0.000460431,0.000255102,20150212,23.4798
關聯規則分析投資策略,4535,至興,20150210,0.002829081,20150305,0.002747047,-0.000194614,20150212,37.5115
關聯規則分析投資策略,5349,先豐,20150210,0,20150305,0,0.000691327,20150212,40.0192
關聯規則分析投資策略,6195,詩肯,20150210,0,20150305,0,0.000270425,20150212,52.6553
關聯規則分析投資策略,6210,慶生,20150210,0.001083059,20150305,0.001094507,0.000204943,20150212,33.5863
關聯規則分析投資策略,1723,中碳,20150210,0.001801973,20150305,0.001778535,-0.000033145,20150213,115.8536
關聯規則分析投資策略,2383,台光電,20150210,0,20150305,0,0.000616246,20150213,35.7801
關聯規則分析投資策略,2433,互盛電,20150210,0.002407123,20150305,0.002443599,0.000251223,20150213,30.8612
關聯規則分析投資策略,2615,萬海,20150210,0.000473032,20150305,0.000497553,0.000621663,20150213,27.292
關聯規則分析投資策略,3276,宇環,20150210,0.000952345,20150305,0.000978326,0.000373692,20150213,13.4695
關聯規則分析投資策略,3390,旭軟,20150210,0.000453387,20150305,0.000460431,0.000255102,20150213,23.5175
關聯規則分析投資策略,4535,至興,20150210,0.002829081,20150305,0.002747047,-0.000194614,20150213,37.4727
關聯規則分析投資策略,5349,先豐,20150210,0,20150305,0,0.000691327,20150213,40.7191
關聯規則分析投資策略,6195,詩肯,20150210,0,20150305,0,0.000270425,20150213,53.7155
關聯規則分析投資策略,6210,慶生,20150210,0.001083059,20150305,0.001094507,0.000204943,20150213,33.8938
關聯規則分析投資策略,1723,中碳,20150210,0.001801973,20150305,0.001778535,-0.000033145,20150224,116.6582
